mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__colsample_bytree,param_reg__gamma,param_reg__learning_rate,param_reg__max_depth,param_reg__min_child_weight,param_reg__n_estimators,param_reg__reg_alpha,param_reg__reg_lambda,param_reg__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.648291873931885,0.05058027261996419,0.15525403022766113,0.01172522220128562,0.6541952654711847,0.26635551081911335,0.12326056398865025,6,4,240,0.2784773944115559,0.7009143930685319,0.834830547480174,"{'reg__colsample_bytree': np.float64(0.6541952654711847), 'reg__gamma': np.float64(0.26635551081911335), 'reg__learning_rate': np.float64(0.12326056398865025), 'reg__max_depth': 6, 'reg__min_child_weight': 4, 'reg__n_estimators': 240, 'reg__reg_alpha': np.float64(0.2784773944115559), 'reg__reg_lambda': np.float64(0.7009143930685319), 'reg__subsample': np.float64(0.834830547480174)}",-0.002079963381971621,-0.002006651792457867,-0.0020255151034341513,-0.0020614280318707293,-0.001974258654965667,-0.002029563392940007,3.782977196748332e-05,23
4.801920366287232,0.10011711431334228,0.15515036582946778,0.012358754179263976,0.650563418758626,0.26461624458652244,0.06802493472040093,3,1,164,0.012515391845625334,1.038620510356468,0.6009513350265883,"{'reg__colsample_bytree': np.float64(0.650563418758626), 'reg__gamma': np.float64(0.26461624458652244), 'reg__learning_rate': np.float64(0.06802493472040093), 'reg__max_depth': 3, 'reg__min_child_weight': 1, 'reg__n_estimators': 164, 'reg__reg_alpha': np.float64(0.012515391845625334), 'reg__reg_lambda': np.float64(1.038620510356468), 'reg__subsample': np.float64(0.6009513350265883)}",-0.0020846464789022047,-0.002010326343251719,-0.0020291007019507873,-0.002067748593617505,-0.001978587118913046,-0.0020340818473270524,3.836413021819622e-05,28
3.7933775901794435,0.030033143366969807,0.13337550163269044,0.004872481748018516,0.7171237568197908,0.18327429980006368,0.12130273914206462,4,4,113,0.05935205444632195,0.6940837248509603,0.7862493294513309,"{'reg__colsample_bytree': np.float64(0.7171237568197908), 'reg__gamma': np.float64(0.18327429980006368), 'reg__learning_rate': np.float64(0.12130273914206462), 'reg__max_depth': 4, 'reg__min_child_weight': 4, 'reg__n_estimators': 113, 'reg__reg_alpha': np.float64(0.05935205444632195), 'reg__reg_lambda': np.float64(0.6940837248509603), 'reg__subsample': np.float64(0.7862493294513309)}",-0.0020734729547915204,-0.0020027205933010996,-0.002020714304079609,-0.0020572855766408525,-0.001970933533526683,-0.002025025392467953,3.695917891580753e-05,18
6.860617160797119,0.9219993147178139,0.15542945861816407,0.010329981127871448,0.9971788678267222,0.29133030231900076,0.0803917321161505,5,5,259,0.15589610662738815,0.6083214991015091,0.6043882058472662,"{'reg__colsample_bytree': np.float64(0.9971788678267222), 'reg__gamma': np.float64(0.29133030231900076), 'reg__learning_rate': np.float64(0.0803917321161505), 'reg__max_depth': 5, 'reg__min_child_weight': 5, 'reg__n_estimators': 259, 'reg__reg_alpha': np.float64(0.15589610662738815), 'reg__reg_lambda': np.float64(0.6083214991015091), 'reg__subsample': np.float64(0.6043882058472662)}",-0.0020820265247403964,-0.0020118736023694798,-0.0020297761726878133,-0.002067084176988012,-0.0019808634656384564,-0.0020343247884848314,3.669193884503023e-05,29
6.535296869277954,0.19331678026344823,0.15099101066589354,0.003139459591959772,0.7296972825637964,0.29726953162373615,0.08131412878059927,3,1,273,0.0011482279052568932,0.7813703092429134,0.8623296169697011,"{'reg__colsample_bytree': np.float64(0.7296972825637964), 'reg__gamma': np.float64(0.29726953162373615), 'reg__learning_rate': np.float64(0.08131412878059927), 'reg__max_depth': 3, 'reg__min_child_weight': 1, 'reg__n_estimators': 273, 'reg__reg_alpha': np.float64(0.0011482279052568932), 'reg__reg_lambda': np.float64(0.7813703092429134), 'reg__subsample': np.float64(0.8623296169697011)}",-0.002081198433176771,-0.0020079780003916586,-0.002026738431157111,-0.002065455850627653,-0.00197488974464483,-0.0020312520919996044,3.84793575179943e-05,26
5.3468669891357425,0.07707081761025691,0.16604456901550294,0.007345231578237673,0.7994341385156624,0.21687112062220498,0.04453268565208614,3,3,161,0.2689740341711065,0.837490352664173,0.8543789707044382,"{'reg__colsample_bytree': np.float64(0.7994341385156624), 'reg__gamma': np.float64(0.21687112062220498), 'reg__learning_rate': np.float64(0.04453268565208614), 'reg__max_depth': 3, 'reg__min_child_weight': 3, 'reg__n_estimators': 161, 'reg__reg_alpha': np.float64(0.2689740341711065), 'reg__reg_lambda': np.float64(0.837490352664173), 'reg__subsample': np.float64(0.8543789707044382)}",-0.0020765032507085407,-0.002003270509453678,-0.0020230046618500428,-0.002058912896661813,-0.0019705816059504082,-0.0020264545849248967,3.802526542101955e-05,22
5.653087949752807,0.04745727838087443,0.2217777729034424,0.0033227879201386964,0.7106717134441847,0.10206876402665883,0.040507460125836406,6,4,138,0.06466721646400893,1.0886458216064137,0.827776493828918,"{'reg__colsample_bytree': np.float64(0.7106717134441847), 'reg__gamma': np.float64(0.10206876402665883), 'reg__learning_rate': np.float64(0.040507460125836406), 'reg__max_depth': 6, 'reg__min_child_weight': 4, 'reg__n_estimators': 138, 'reg__reg_alpha': np.float64(0.06466721646400893), 'reg__reg_lambda': np.float64(1.0886458216064137), 'reg__subsample': np.float64(0.827776493828918)}",-0.00206910117599921,-0.001996558963603155,-0.002015048467566545,-0.002050126898614249,-0.0019642257490831727,-0.002019012250973266,3.7412415559678974e-05,13
8.675082111358643,0.9985727277757649,0.20186924934387207,0.014478893941052567,0.6512298675719003,0.012423165003665181,0.11675113615325614,4,2,292,0.14078457007716955,0.8191776483088513,0.6570535220278003,"{'reg__colsample_bytree': np.float64(0.6512298675719003), 'reg__gamma': np.float64(0.012423165003665181), 'reg__learning_rate': np.float64(0.11675113615325614), 'reg__max_depth': 4, 'reg__min_child_weight': 2, 'reg__n_estimators': 292, 'reg__reg_alpha': np.float64(0.14078457007716955), 'reg__reg_lambda': np.float64(0.8191776483088513), 'reg__subsample': np.float64(0.6570535220278003)}",-0.0020643450129719234,-0.001994138416371809,-0.0020169062039101437,-0.002044809907461617,-0.0019641672505830835,-0.002016873358259715,3.557758066628287e-05,9
5.510547018051147,0.03825202772891321,0.1474214553833008,0.011859548508254771,0.7417361300476442,0.10458506044477102,0.12698017661800481,3,5,199,0.22765809636143514,0.9006974191141157,0.8099310875075907,"{'reg__colsample_bytree': np.float64(0.7417361300476442), 'reg__gamma': np.float64(0.10458506044477102), 'reg__learning_rate': np.float64(0.12698017661800481), 'reg__max_depth': 3, 'reg__min_child_weight': 5, 'reg__n_estimators': 199, 'reg__reg_alpha': np.float64(0.22765809636143514), 'reg__reg_lambda': np.float64(0.9006974191141157), 'reg__subsample': np.float64(0.8099310875075907)}",-0.002067461810334357,-0.00199356462895355,-0.002015672102112084,-0.0020491082290081345,-0.001962219699646438,-0.0020176052940109124,3.77554287587181e-05,10
5.820921754837036,0.1203149987157331,0.15951170921325683,0.007064874821786422,0.7374650050806033,0.06874200265788862,0.057338685593926755,3,4,196,0.07490097753046601,0.7827512918717587,0.7018782735434678,"{'reg__colsample_bytree': np.float64(0.7374650050806033), 'reg__gamma': np.float64(0.06874200265788862), 'reg__learning_rate': np.float64(0.057338685593926755), 'reg__max_depth': 3, 'reg__min_child_weight': 4, 'reg__n_estimators': 196, 'reg__reg_alpha': np.float64(0.07490097753046601), 'reg__reg_lambda': np.float64(0.7827512918717587), 'reg__subsample': np.float64(0.7018782735434678)}",-0.002063855762895906,-0.0019900471682843613,-0.0020116104789631717,-0.0020456526050261856,-0.001959772252658456,-0.0020141876535656163,3.743635924951718e-05,5
5.004372453689575,0.13594541685644787,0.16148252487182618,0.009554673318982411,0.6349777258597857,0.16096260590204967,0.09325353685800761,4,2,171,0.10363962702866712,1.0624839466167324,0.7013266440000314,"{'reg__colsample_bytree': np.float64(0.6349777258597857), 'reg__gamma': np.float64(0.16096260590204967), 'reg__learning_rate': np.float64(0.09325353685800761), 'reg__max_depth': 4, 'reg__min_child_weight': 2, 'reg__n_estimators': 171, 'reg__reg_alpha': np.float64(0.10363962702866712), 'reg__reg_lambda': np.float64(1.0624839466167324), 'reg__subsample': np.float64(0.7013266440000314)}",-0.002071917534993714,-0.0019999228960483396,-0.00201746114758345,-0.0020547268292839074,-0.0019672553318499995,-0.002022256747951882,3.7596421234681465e-05,17
6.777672529220581,0.07870431478567463,0.18586745262145996,0.012303072057636864,0.7832771513928116,0.015652276794138564,0.09735568877435082,4,3,223,0.2954786084805292,0.524778919745065,0.7342489602972762,"{'reg__colsample_bytree': np.float64(0.7832771513928116), 'reg__gamma': np.float64(0.015652276794138564), 'reg__learning_rate': np.float64(0.09735568877435082), 'reg__max_depth': 4, 'reg__min_child_weight': 3, 'reg__n_estimators': 223, 'reg__reg_alpha': np.float64(0.2954786084805292), 'reg__reg_lambda': np.float64(0.524778919745065), 'reg__subsample': np.float64(0.7342489602972762)}",-0.0020602803768106906,-0.0019911826451301435,-0.002012267448926283,-0.0020402691525254206,-0.0019599180206136516,-0.002012783528801238,3.5420436338593136e-05,3
5.6311338424682615,0.022198373287657048,0.16681404113769532,0.0032338361695213222,0.6845269595854693,0.13554538028619828,0.07746559357039459,6,5,172,0.08394208866814291,1.11705186412703,0.650014947618881,"{'reg__colsample_bytree': np.float64(0.6845269595854693), 'reg__gamma': np.float64(0.13554538028619828), 'reg__learning_rate': np.float64(0.07746559357039459), 'reg__max_depth': 6, 'reg__min_child_weight': 5, 'reg__n_estimators': 172, 'reg__reg_alpha': np.float64(0.08394208866814291), 'reg__reg_lambda': np.float64(1.11705186412703), 'reg__subsample': np.float64(0.650014947618881)}",-0.002071245733901749,-0.00199747494498811,-0.002017178145018445,-0.002051013668170126,-0.0019661485790864208,-0.00202061221423297,3.742035630080874e-05,16
7.559491109848023,0.05842161038583943,0.15302519798278807,0.00919615908224581,0.6403385783992563,0.29223655841461416,0.12564520365974058,6,1,289,0.2960525423448047,0.7566979151247524,0.6423406135609321,"{'reg__colsample_bytree': np.float64(0.6403385783992563), 'reg__gamma': np.float64(0.29223655841461416), 'reg__learning_rate': np.float64(0.12564520365974058), 'reg__max_depth': 6, 'reg__min_child_weight': 1, 'reg__n_estimators': 289, 'reg__reg_alpha': np.float64(0.2960525423448047), 'reg__reg_lambda': np.float64(0.7566979151247524), 'reg__subsample': np.float64(0.6423406135609321)}",-0.002083903986933858,-0.0020117049317372577,-0.002029870841413467,-0.002066178756815136,-0.001980419640691764,-0.0020344156315182963,3.7175237665252464e-05,30
6.337054491043091,0.4443167199173536,0.1325613498687744,0.005828384147632967,0.8310307728295978,0.2783579510817711,0.09988029898810517,5,2,268,0.1434552070255329,0.6523609010143206,0.7889649423728655,"{'reg__colsample_bytree': np.float64(0.8310307728295978), 'reg__gamma': np.float64(0.2783579510817711), 'reg__learning_rate': np.float64(0.09988029898810517), 'reg__max_depth': 5, 'reg__min_child_weight': 2, 'reg__n_estimators': 268, 'reg__reg_alpha': np.float64(0.1434552070255329), 'reg__reg_lambda': np.float64(0.6523609010143206), 'reg__subsample': np.float64(0.7889649423728655)}",-0.0020786322602740935,-0.0020079264575153977,-0.0020251466150255646,-0.002062114575707707,-0.0019745531684548763,-0.0020296746153955275,3.7365923214801e-05,24
4.719865798950195,0.04073516003370194,0.13965773582458496,0.004821383406502025,0.8080468329385926,0.0509747466483785,0.1269798546999064,6,5,193,0.09821432085882738,0.74170515523913,0.7022126633666059,"{'reg__colsample_bytree': np.float64(0.8080468329385926), 'reg__gamma': np.float64(0.0509747466483785), 'reg__learning_rate': np.float64(0.1269798546999064), 'reg__max_depth': 6, 'reg__min_child_weight': 5, 'reg__n_estimators': 193, 'reg__reg_alpha': np.float64(0.09821432085882738), 'reg__reg_lambda': np.float64(0.74170515523913), 'reg__subsample': np.float64(0.7022126633666059)}",-0.002061438780735934,-0.0019900162113576985,-0.0020100308824553812,-0.002041156642592248,-0.0019584799549366774,-0.0020122244944155874,3.645712679229861e-05,2
4.808454132080078,0.0832574177783611,0.13940091133117677,0.015852980745717483,0.6489547010631694,0.28477209599711484,0.06538905051570859,4,1,199,0.2513870279996238,0.7023058931897648,0.6741634524488572,"{'reg__colsample_bytree': np.float64(0.6489547010631694), 'reg__gamma': np.float64(0.28477209599711484), 'reg__learning_rate': np.float64(0.06538905051570859), 'reg__max_depth': 4, 'reg__min_child_weight': 1, 'reg__n_estimators': 199, 'reg__reg_alpha': np.float64(0.2513870279996238), 'reg__reg_lambda': np.float64(0.7023058931897648), 'reg__subsample': np.float64(0.6741634524488572)}",-0.0020844981941313934,-0.002009889405584077,-0.0020277707392841026,-0.002066290082686865,-0.001978809984646111,-0.0020334516812665097,3.8097968529062673e-05,27
4.374986934661865,0.0964099650407108,0.14412250518798828,0.014265555215746429,0.660191194009745,0.11060887665106346,0.08804808176960449,4,5,165,0.20290017053516168,0.5509132483178076,0.6783058221064024,"{'reg__colsample_bytree': np.float64(0.660191194009745), 'reg__gamma': np.float64(0.11060887665106346), 'reg__learning_rate': np.float64(0.08804808176960449), 'reg__max_depth': 4, 'reg__min_child_weight': 5, 'reg__n_estimators': 165, 'reg__reg_alpha': np.float64(0.20290017053516168), 'reg__reg_lambda': np.float64(0.5509132483178076), 'reg__subsample': np.float64(0.6783058221064024)}",-0.002067850960629886,-0.0019957651543634257,-0.002014445763906031,-0.0020490685927728298,-0.001963439127579129,-0.0020181139198502604,3.724035606157777e-05,12
6.281382703781128,0.029398271154501793,0.1468986988067627,0.004875135632330079,0.6747138935674531,0.19331412906305465,0.036192526894993256,3,4,267,0.1717618404529864,1.010318691383441,0.6944526852219902,"{'reg__colsample_bytree': np.float64(0.6747138935674531), 'reg__gamma': np.float64(0.19331412906305465), 'reg__learning_rate': np.float64(0.036192526894993256), 'reg__max_depth': 3, 'reg__min_child_weight': 4, 'reg__n_estimators': 267, 'reg__reg_alpha': np.float64(0.1717618404529864), 'reg__reg_lambda': np.float64(1.010318691383441), 'reg__subsample': np.float64(0.6944526852219902)}",-0.002076232193249578,-0.0020027748871066452,-0.0020216013236391424,-0.002059113034832861,-0.0019704909364799067,-0.0020260424750616264,3.810445551209286e-05,21
5.0331446647644045,0.05303358888113115,0.16704897880554198,0.0061117726617883434,0.8813418185045356,0.133371807934244,0.03582367723357737,5,1,162,0.25511350703281954,1.10553456193321,0.7289047684837657,"{'reg__colsample_bytree': np.float64(0.8813418185045356), 'reg__gamma': np.float64(0.133371807934244), 'reg__learning_rate': np.float64(0.03582367723357737), 'reg__max_depth': 5, 'reg__min_child_weight': 1, 'reg__n_estimators': 162, 'reg__reg_alpha': np.float64(0.25511350703281954), 'reg__reg_lambda': np.float64(1.10553456193321), 'reg__subsample': np.float64(0.7289047684837657)}",-0.002068554322673519,-0.0019978631388542084,-0.0020170027370066774,-0.0020510469024521104,-0.001965952378025536,-0.0020200838958024103,3.6719386861875866e-05,15
4.315063571929931,0.029153806894008556,0.14526810646057128,0.00396689338996388,0.8400952094354575,0.09070810216798748,0.0660258641170085,5,5,145,0.155646270630112,0.6714542301581745,0.7193048913809772,"{'reg__colsample_bytree': np.float64(0.8400952094354575), 'reg__gamma': np.float64(0.09070810216798748), 'reg__learning_rate': np.float64(0.0660258641170085), 'reg__max_depth': 5, 'reg__min_child_weight': 5, 'reg__n_estimators': 145, 'reg__reg_alpha': np.float64(0.155646270630112), 'reg__reg_lambda': np.float64(0.6714542301581745), 'reg__subsample': np.float64(0.7193048913809772)}",-0.0020649829324731433,-0.0019934021301924367,-0.002011729111471193,-0.0020467008765776527,-0.0019617367491145004,-0.002015710359965785,3.691844158380858e-05,8
4.333225440979004,0.04478586492660332,0.1299074649810791,0.005611236303540472,0.9284542471932778,0.1474280224463128,0.0874737484558307,4,1,168,0.13786234194973956,0.7729125292937609,0.7971044510305542,"{'reg__colsample_bytree': np.float64(0.9284542471932778), 'reg__gamma': np.float64(0.1474280224463128), 'reg__learning_rate': np.float64(0.0874737484558307), 'reg__max_depth': 4, 'reg__min_child_weight': 1, 'reg__n_estimators': 168, 'reg__reg_alpha': np.float64(0.13786234194973956), 'reg__reg_lambda': np.float64(0.7729125292937609), 'reg__subsample': np.float64(0.7971044510305542)}",-0.0020679715006159025,-0.0019975086317489997,-0.002016176814526007,-0.0020505933250344302,-0.0019656503821273387,-0.002019580130810535,3.663521342423839e-05,14
5.406987237930298,0.06193007857612289,0.13960323333740235,0.00427269118244221,0.9998170297199304,0.061602908668354016,0.10293166490937576,5,1,232,0.15955420061471134,1.01592785702276,0.6343786945710851,"{'reg__colsample_bytree': np.float64(0.9998170297199304), 'reg__gamma': np.float64(0.061602908668354016), 'reg__learning_rate': np.float64(0.10293166490937576), 'reg__max_depth': 5, 'reg__min_child_weight': 1, 'reg__n_estimators': 232, 'reg__reg_alpha': np.float64(0.15955420061471134), 'reg__reg_lambda': np.float64(1.01592785702276), 'reg__subsample': np.float64(0.6343786945710851)}",-0.002061885690213559,-0.0019903230676971495,-0.002011824724106586,-0.0020424968663962147,-0.0019598066803896462,-0.0020132674057606313,3.6344661475685935e-05,4
5.724168968200684,0.6518597900098709,0.14023590087890625,0.004436908615937329,0.8459375518622618,0.09332641452220004,0.12092350096686677,6,2,238,0.07089273573827137,0.704823965203582,0.8386673355585459,"{'reg__colsample_bytree': np.float64(0.8459375518622618), 'reg__gamma': np.float64(0.09332641452220004), 'reg__learning_rate': np.float64(0.12092350096686677), 'reg__max_depth': 6, 'reg__min_child_weight': 2, 'reg__n_estimators': 238, 'reg__reg_alpha': np.float64(0.07089273573827137), 'reg__reg_lambda': np.float64(0.704823965203582), 'reg__subsample': np.float64(0.8386673355585459)}",-0.0020654427064974385,-0.001993046192086161,-0.0020128136585249004,-0.0020443803085544053,-0.001961691651220583,-0.0020154749033766974,3.6701692941891e-05,7
6.05237193107605,0.061045291392445133,0.16582751274108887,0.006736816011627884,0.7373214740299999,0.04697853433549023,0.0925195376027278,5,2,262,0.252678085585721,0.9222763099082195,0.7959584409273248,"{'reg__colsample_bytree': np.float64(0.7373214740299999), 'reg__gamma': np.float64(0.04697853433549023), 'reg__learning_rate': np.float64(0.0925195376027278), 'reg__max_depth': 5, 'reg__min_child_weight': 2, 'reg__n_estimators': 262, 'reg__reg_alpha': np.float64(0.252678085585721), 'reg__reg_lambda': np.float64(0.9222763099082195), 'reg__subsample': np.float64(0.7959584409273248)}",-0.0020605137499562338,-0.0019887520962138363,-0.0020089314022665584,-0.002040849569315548,-0.001957557335991563,-0.002011320830748748,3.659907161933291e-05,1
5.000178337097168,0.6375578560797303,0.15535616874694824,0.00907041442065338,0.9094064197020888,0.12244267594694583,0.09450543365012555,5,1,172,0.16437188651182735,1.1080436319281035,0.8706462401661217,"{'reg__colsample_bytree': np.float64(0.9094064197020888), 'reg__gamma': np.float64(0.12244267594694583), 'reg__learning_rate': np.float64(0.09450543365012555), 'reg__max_depth': 5, 'reg__min_child_weight': 1, 'reg__n_estimators': 172, 'reg__reg_alpha': np.float64(0.16437188651182735), 'reg__reg_lambda': np.float64(1.1080436319281035), 'reg__subsample': np.float64(0.8706462401661217)}",-0.002065797281081929,-0.001996481097503454,-0.002014374405470017,-0.0020482537282944203,-0.001963502068850869,-0.002017681716240138,3.645708225205549e-05,11
6.3217369556427006,0.05001619655146902,0.1756744384765625,0.007083887375355497,0.9664151438485582,0.2919082409600977,0.051861378456045944,5,3,236,0.2513188838092883,0.7866468295007705,0.8763177282349011,"{'reg__colsample_bytree': np.float64(0.9664151438485582), 'reg__gamma': np.float64(0.2919082409600977), 'reg__learning_rate': np.float64(0.051861378456045944), 'reg__max_depth': 5, 'reg__min_child_weight': 3, 'reg__n_estimators': 236, 'reg__reg_alpha': np.float64(0.2513188838092883), 'reg__reg_lambda': np.float64(0.7866468295007705), 'reg__subsample': np.float64(0.8763177282349011)}",-0.0020786670747483782,-0.0020084899827222187,-0.002026073633451895,-0.002062705382446473,-0.001976444698615068,-0.0020304761543968068,3.683275741640241e-05,25
6.5284281253814695,1.0522474083040285,0.1535285472869873,0.00895628580282104,0.6398064399404663,0.21813475043169883,0.06863880995035973,6,4,221,0.27864894925784195,1.1410820244165905,0.7875300077242084,"{'reg__colsample_bytree': np.float64(0.6398064399404663), 'reg__gamma': np.float64(0.21813475043169883), 'reg__learning_rate': np.float64(0.06863880995035973), 'reg__max_depth': 6, 'reg__min_child_weight': 4, 'reg__n_estimators': 221, 'reg__reg_alpha': np.float64(0.27864894925784195), 'reg__reg_lambda': np.float64(1.1410820244165905), 'reg__subsample': np.float64(0.7875300077242084)}",-0.0020763282847992147,-0.0020029137024807093,-0.0020217069123413577,-0.0020574874516031804,-0.00197106658863173,-0.0020259005879712383,3.766545861896741e-05,20
4.508548736572266,0.1495602125238625,0.12930402755737305,0.015546604212491003,0.8035069969727915,0.19852379512944218,0.11144384704842583,3,4,158,0.21229959010284896,0.6642495836140484,0.8183712343662091,"{'reg__colsample_bytree': np.float64(0.8035069969727915), 'reg__gamma': np.float64(0.19852379512944218), 'reg__learning_rate': np.float64(0.11144384704842583), 'reg__max_depth': 3, 'reg__min_child_weight': 4, 'reg__n_estimators': 158, 'reg__reg_alpha': np.float64(0.21229959010284896), 'reg__reg_lambda': np.float64(0.6642495836140484), 'reg__subsample': np.float64(0.8183712343662091)}",-0.0020749114496847625,-0.002003924141163182,-0.0020199936568049003,-0.002058641943846561,-0.0019694303789106137,-0.002025380314082004,3.789313417314401e-05,19
5.2006933212280275,0.29898718473453834,0.0895885944366455,0.009519478736594346,0.896742462359853,0.09042361929735881,0.0668706041406911,3,3,277,0.25695332790756115,1.0482294598679842,0.8072300383577926,"{'reg__colsample_bytree': np.float64(0.896742462359853), 'reg__gamma': np.float64(0.09042361929735881), 'reg__learning_rate': np.float64(0.0668706041406911), 'reg__max_depth': 3, 'reg__min_child_weight': 3, 'reg__n_estimators': 277, 'reg__reg_alpha': np.float64(0.25695332790756115), 'reg__reg_lambda': np.float64(1.0482294598679842), 'reg__subsample': np.float64(0.8072300383577926)}",-0.0020633515996972946,-0.0019912869213459896,-0.002012179018390727,-0.0020450821159872104,-0.001960882895317731,-0.0020145565101477906,3.671717999790594e-05,6
